time,ia,ib,ic,vthev_a,v_a,v_n, omega,torque,theta_com, theta_e
0.14215,0.000,2.087,-2.087,12.000,1.198,0.799,1.6445,0.9151,8.9315,0.1152
0.14220,0.000,2.091,-2.091,12.000,1.200,0.800,1.6535,0.9176,8.9347,0.1153
0.14225,0.000,2.096,-2.096,12.000,1.203,0.801,1.6626,0.9200,8.9378,0.1154
0.14230,0.000,2.100,-2.100,12.000,1.206,0.802,1.6716,0.9224,8.9410,0.1154
0.14235,0.000,2.105,-2.105,12.000,1.209,0.803,1.6808,0.9248,8.9441,0.1155
0.14240,0.000,2.109,-2.109,12.000,1.212,0.804,1.6899,0.9271,8.9473,0.1156
0.14245,0.000,2.113,-2.113,12.000,1.215,0.805,1.6990,0.9293,8.9504,0.1157
0.14250,0.000,2.117,-2.117,12.000,1.218,0.806,1.7082,0.9315,8.9535,0.1158
0.14255,0.000,2.121,-2.121,12.000,1.221,0.807,1.7174,0.9337,8.9567,0.1159
0.14260,0.000,2.124,-2.124,12.000,1.224,0.808,1.7266,0.9358,8.9598,0.1159
0.14265,0.000,2.128,-2.128,12.000,1.227,0.809,1.7359,0.9378,8.9630,0.1160
0.14270,0.000,2.131,-2.131,12.000,1.230,0.810,1.7451,0.9398,8.9661,0.1161
0.14275,0.000,2.135,-2.135,12.000,1.233,0.811,1.7544,0.9418,8.9692,0.1162
0.14280,0.000,2.138,-2.138,12.000,1.236,0.812,1.7637,0.9437,8.9724,0.1163
0.14285,0.000,2.141,-2.141,12.000,1.239,0.813,1.7730,0.9455,8.9755,0.1164
0.14290,0.000,2.144,-2.144,12.000,1.242,0.814,1.7824,0.9473,8.9787,0.1165
0.14295,0.000,2.147,-2.147,12.000,1.245,0.815,1.7917,0.9491,8.9818,0.1166
0.14300,0.000,2.149,-2.149,12.000,1.247,0.816,1.8011,0.9508,8.9850,0.1167
0.14305,0.000,2.152,-2.152,12.000,1.250,0.817,1.8105,0.9524,8.9881,0.1167
0.14310,0.000,2.154,-2.154,12.000,1.253,0.818,1.8199,0.9540,8.9912,0.1168
0.14315,0.000,2.157,-2.157,12.000,1.256,0.819,1.8293,0.9556,8.9944,0.1169
0.14320,0.000,2.159,-2.159,12.000,1.259,0.820,1.8388,0.9571,8.9975,0.1170
0.14325,0.000,2.161,-2.161,12.000,1.262,0.821,1.8482,0.9585,9.0007,0.1171
0.14330,0.000,2.163,-2.163,12.000,1.265,0.822,1.8577,0.9599,9.0038,0.1172
0.14335,0.000,2.165,-2.165,12.000,1.268,0.823,1.8672,0.9612,9.0069,0.1173
0.14340,0.000,2.167,-2.167,12.000,1.271,0.824,1.8766,0.9625,9.0101,0.1174
0.14345,0.000,2.168,-2.168,12.000,1.274,0.825,1.8862,0.9638,9.0132,0.1175
0.14350,0.000,2.170,-2.170,12.000,1.277,0.826,1.8957,0.9649,9.0164,0.1176
0.14355,0.000,2.171,-2.171,12.000,1.280,0.827,1.9052,0.9661,9.0195,0.1177
0.14360,0.000,2.172,-2.172,12.000,1.283,0.828,1.9147,0.9672,9.0227,0.1178
0.14365,0.000,2.173,-2.173,12.000,1.286,0.829,1.9243,0.9682,9.0258,0.1179
0.14370,0.000,2.174,-2.174,12.000,1.288,0.829,1.9339,0.9692,9.0289,0.1180
0.14375,0.000,2.175,-2.175,12.000,1.291,0.830,1.9434,0.9701,9.0321,0.1181
0.14380,0.000,2.176,-2.176,12.000,1.294,0.831,1.9530,0.9710,9.0352,0.1182
0.14385,0.000,2.176,-2.176,12.000,1.297,0.832,1.9626,0.9718,9.0384,0.1182
0.14390,0.000,2.177,-2.177,12.000,1.300,0.833,1.9722,0.9726,9.0415,0.1183
0.14395,0.000,2.177,-2.177,12.000,1.303,0.834,1.9818,0.9733,9.0446,0.1184
0.14400,0.000,2.177,-2.177,12.000,1.306,0.835,1.9914,0.9740,9.0478,0.1185
0.14405,0.000,2.178,-2.178,12.000,1.309,0.836,2.0010,0.9746,9.0509,0.1186
0.14410,0.000,2.178,-2.178,12.000,1.311,0.837,2.0107,0.9751,9.0541,0.1187
0.14415,0.000,2.177,-2.177,12.000,1.314,0.838,2.0203,0.9756,9.0572,0.1188
0.14420,0.000,2.177,-2.177,12.000,1.317,0.839,2.0299,0.9761,9.0604,0.1189
0.14425,0.000,2.177,-2.177,12.000,1.320,0.840,2.0396,0.9765,9.0635,0.1190
0.14430,0.000,2.176,-2.176,12.000,1.323,0.841,2.0492,0.9769,9.0666,0.1191
0.14435,0.000,2.176,-2.176,12.000,1.326,0.842,2.0589,0.9772,9.0698,0.1193
0.14440,0.000,2.175,-2.175,12.000,1.328,0.843,2.0685,0.9774,9.0729,0.1194
0.14445,0.000,2.174,-2.174,12.000,1.331,0.844,2.0782,0.9776,9.0761,0.1195
0.14450,0.000,2.173,-2.173,12.000,1.334,0.845,2.0878,0.9778,9.0792,0.1196
0.14455,0.000,2.172,-2.172,12.000,1.337,0.846,2.0975,0.9779,9.0823,0.1197
0.14460,0.000,2.171,-2.171,12.000,1.340,0.847,2.1071,0.9779,9.0855,0.1198
0.14465,0.000,2.169,-2.169,12.000,1.342,0.847,2.1168,0.9779,9.0886,0.1199
0.14470,0.000,2.168,-2.168,12.000,1.345,0.848,2.1265,0.9778,9.0918,0.1200
0.14475,0.000,2.166,-2.166,12.000,1.348,0.849,2.1361,0.9777,9.0949,0.1201
0.14480,0.000,2.165,-2.165,12.000,1.351,0.850,2.1458,0.9776,9.0981,0.1202
0.14485,0.000,2.163,-2.163,12.000,1.354,0.851,2.1554,0.9773,9.1012,0.1203
0.14490,0.000,2.161,-2.161,12.000,1.356,0.852,2.1651,0.9771,9.1043,0.1204
0.14495,0.000,2.159,-2.159,12.000,1.359,0.853,2.1747,0.9767,9.1075,0.1205
0.14500,0.000,2.157,-2.157,12.000,1.362,0.854,2.1844,0.9764,9.1106,0.1206
0.14505,0.000,2.154,-2.154,12.000,1.364,0.855,2.1940,0.9759,9.1138,0.1207
0.14510,0.000,2.152,-2.152,12.000,1.367,0.856,2.2037,0.9755,9.1169,0.1208
0.14515,0.000,2.150,-2.150,12.000,1.370,0.857,2.2133,0.9749,9.1200,0.1210
0.14520,0.000,2.147,-2.147,12.000,1.372,0.857,2.2229,0.9743,9.1232,0.1211
0.14525,0.000,2.144,-2.144,12.000,1.375,0.858,2.2325,0.9737,9.1263,0.1212
0.14530,0.000,2.141,-2.141,12.000,1.378,0.859,2.2421,0.9730,9.1295,0.1213
0.14535,0.000,2.138,-2.138,12.000,1.380,0.860,2.2518,0.9723,9.1326,0.1214
0.14540,0.000,2.135,-2.135,12.000,1.383,0.861,2.2614,0.9715,9.1358,0.1215
0.14545,0.000,2.132,-2.132,12.000,1.386,0.862,2.2709,0.9706,9.1389,0.1216
0.14550,0.000,2.129,-2.129,12.000,1.388,0.863,2.2805,0.9697,9.1420,0.1217
0.14555,0.000,2.125,-2.125,12.000,1.391,0.864,2.2901,0.9688,9.1452,0.1219
0.14560,0.000,2.122,-2.122,12.000,1.393,0.864,2.2997,0.9678,9.1483,0.1220
0.14565,0.000,2.118,-2.118,12.000,1.396,0.865,2.3092,0.9667,9.1515,0.1221
0.14570,0.000,2.114,-2.114,12.000,1.398,0.866,2.3188,0.9656,9.1546,0.1222
0.14575,0.000,2.110,-2.110,12.000,1.401,0.867,2.3283,0.9644,9.1577,0.1223
0.14580,0.000,2.106,-2.106,12.000,1.404,0.868,2.3378,0.9632,9.1609,0.1224
0.14585,0.000,2.102,-2.102,12.000,1.406,0.869,2.3473,0.9620,9.1640,0.1225
0.14590,0.000,2.098,-2.098,12.000,1.409,0.870,2.3568,0.9606,9.1672,0.1227
0.14595,0.000,2.093,-2.093,12.000,1.411,0.870,2.3663,0.9593,9.1703,0.1228
0.14600,0.000,2.089,-2.089,12.000,1.413,0.871,2.3758,0.9578,9.1735,0.1229
0.14605,0.000,2.084,-2.084,12.000,1.416,0.872,2.3852,0.9564,9.1766,0.1230
0.14610,0.000,2.080,-2.080,12.000,1.418,0.873,2.3947,0.9548,9.1797,0.1231
0.14615,0.000,2.075,-2.075,12.000,1.421,0.874,2.4041,0.9532,9.1829,0.1233
0.14620,0.000,2.070,-2.070,12.000,1.423,0.874,2.4135,0.9516,9.1860,0.1234
0.14625,0.000,2.065,-2.065,12.000,1.426,0.875,2.4229,0.9499,9.1892,0.1235
0.14630,0.000,2.060,-2.060,12.000,1.428,0.876,2.4323,0.9482,9.1923,0.1236
0.14635,0.000,2.054,-2.054,12.000,1.430,0.877,2.4416,0.9464,9.1954,0.1237
0.14640,0.000,2.049,-2.049,12.000,1.433,0.878,2.4510,0.9446,9.1986,0.1239
0.14645,0.000,2.044,-2.044,12.000,1.435,0.878,2.4603,0.9427,9.2017,0.1240
0.14650,0.000,2.038,-2.038,12.000,1.437,0.879,2.4696,0.9407,9.2049,0.1241
0.14655,0.000,2.032,-2.032,12.000,1.440,0.880,2.4789,0.9387,9.2080,0.1242
0.14660,0.000,2.027,-2.027,12.000,1.442,0.881,2.4881,0.9367,9.2111,0.1244
0.14665,0.000,2.021,-2.021,12.000,1.444,0.881,2.4974,0.9346,9.2143,0.1245
0.14670,0.000,2.015,-2.015,12.000,1.446,0.882,2.5066,0.9324,9.2174,0.1246
0.14675,0.000,2.008,-2.008,12.000,1.449,0.883,2.5158,0.9302,9.2206,0.1247
0.14680,0.000,2.002,-2.002,12.000,1.451,0.884,2.5250,0.9279,9.2237,0.1249
0.14685,0.000,1.996,-1.996,12.000,1.453,0.884,2.5341,0.9256,9.2269,0.1250
0.14690,0.000,1.989,-1.989,12.000,1.455,0.885,2.5433,0.9233,9.2300,0.1251
0.14695,0.000,1.983,-1.983,12.000,1.457,0.886,2.5524,0.9209,9.2331,0.1252
0.14700,0.000,1.976,-1.976,12.000,1.459,0.886,2.5615,0.9184,9.2363,0.1254
0.14705,0.000,1.970,-1.970,12.000,1.461,0.887,2.5705,0.9159,9.2394,0.1255
0.14710,0.000,1.963,-1.963,12.000,1.464,0.888,2.5795,0.9133,9.2426,0.1256
0.14715,0.000,1.956,-1.956,12.000,1.466,0.889,2.5886,0.9107,9.2457,0.1258
0.14720,0.000,1.949,-1.949,12.000,1.468,0.889,2.5975,0.9080,9.2488,0.1259
0.14725,0.000,1.941,-1.942,12.000,1.470,0.890,2.6065,0.9053,9.2520,0.1260
0.14730,0.000,1.934,-1.934,12.000,1.472,0.891,2.6154,0.9025,9.2551,0.1261
0.14735,0.000,1.927,-1.927,12.000,1.474,0.891,2.6243,0.8997,9.2583,0.1263
0.14740,0.000,1.919,-1.919,12.000,1.476,0.892,2.6332,0.8968,9.2614,0.1264
0.14745,0.000,1.912,-1.912,12.000,1.478,0.893,2.6420,0.8939,9.2646,0.1265
0.14750,0.000,1.904,-1.904,12.000,1.480,0.893,2.6508,0.8909,9.2677,0.1267
0.14755,0.000,1.896,-1.896,12.000,1.481,0.894,2.6596,0.8879,9.2708,0.1268
0.14760,0.000,1.888,-1.889,12.000,1.483,0.894,2.6684,0.8848,9.2740,0.1269
0.14765,0.000,1.881,-1.881,12.000,1.485,0.895,2.6771,0.8817,9.2771,0.1271
0.14770,0.000,1.872,-1.872,12.000,1.487,0.896,2.6858,0.8785,9.2803,0.1272
0.14775,0.000,1.864,-1.864,12.000,1.489,0.896,2.6944,0.8753,9.2834,0.1273
0.14780,0.000,1.856,-1.856,12.000,1.491,0.897,2.7031,0.8720,9.2865,0.1275
0.14785,0.000,1.848,-1.848,12.000,1.492,0.897,2.7117,0.8687,9.2897,0.1276
0.14790,0.000,1.839,-1.839,12.000,1.494,0.898,2.7202,0.8653,9.2928,0.1277
0.14795,0.000,1.831,-1.831,12.000,1.496,0.899,2.7287,0.8619,9.2960,0.1279
0.14800,0.000,1.822,-1.822,12.000,1.498,0.899,2.7372,0.8584,9.2991,0.1280
0.14805,0.000,1.813,-1.813,12.000,1.499,0.900,2.7457,0.8549,9.3023,0.1282
0.14810,0.000,1.804,-1.804,12.000,1.501,0.900,2.7541,0.8513,9.3054,0.1283
0.14815,0.000,1.796,-1.796,12.000,1.503,0.901,2.7625,0.8477,9.3085,0.1284
0.14820,0.000,1.786,-1.787,12.000,1.504,0.901,2.7709,0.8440,9.3117,0.1286
0.14825,0.000,1.777,-1.777,12.000,1.506,0.902,2.7792,0.8403,9.3148,0.1287
0.14830,0.000,1.768,-1.768,12.000,1.508,0.903,2.7874,0.8365,9.3180,0.1288
0.14835,0.000,1.759,-1.759,12.000,1.509,0.903,2.7957,0.8327,9.3211,0.1290
0.14840,0.000,1.749,-1.749,12.000,1.511,0.904,2.8039,0.8288,9.3242,0.1291
0.14845,0.000,1.740,-1.740,12.000,1.512,0.904,2.8120,0.8249,9.3274,0.1293
0.14850,0.000,1.730,-1.730,12.000,1.514,0.905,2.8202,0.8209,9.3305,0.1294
0.14855,0.000,1.721,-1.721,12.000,1.515,0.905,2.8282,0.8169,9.3337,0.1295
0.14860,0.000,1.711,-1.711,12.000,1.517,0.906,2.8363,0.8128,9.3368,0.1297
0.14865,0.000,1.701,-1.701,12.000,1.518,0.906,2.8443,0.8087,9.3400,0.1298
0.14870,0.000,1.691,-1.691,12.000,1.519,0.906,2.8522,0.8045,9.3431,0.1300
0.14875,0.000,1.681,-1.681,12.000,1.521,0.907,2.8602,0.8003,9.3462,0.1301
0.14880,0.000,1.671,-1.671,12.000,1.522,0.907,2.8680,0.7961,9.3494,0.1303
0.14885,0.000,1.661,-1.661,12.000,1.523,0.908,2.8759,0.7918,9.3525,0.1304
0.14890,0.000,1.651,-1.651,12.000,1.525,0.908,2.8836,0.7874,9.3557,0.1305
0.14895,0.000,1.640,-1.640,12.000,1.526,0.909,2.8914,0.7830,9.3588,0.1307
0.14900,0.000,1.630,-1.630,12.000,1.527,0.909,2.8991,0.7786,9.3619,0.1308
0.14905,0.000,1.619,-1.619,12.000,1.528,0.909,2.9068,0.7741,9.3651,0.1310
0.14910,0.000,1.609,-1.609,12.000,1.530,0.910,2.9144,0.7696,9.3682,0.1311
0.14915,0.000,1.598,-1.598,12.000,1.531,0.910,2.9219,0.7650,9.3714,0.1313
0.14920,0.000,1.587,-1.587,12.000,1.532,0.911,2.9294,0.7603,9.3745,0.1314
0.14925,0.000,1.577,-1.577,12.000,1.533,0.911,2.9369,0.7557,9.3777,0.1316
0.14930,0.000,1.566,-1.566,12.000,1.534,0.911,2.9444,0.7509,9.3808,0.1317
0.14935,0.000,1.555,-1.555,12.000,1.535,0.912,2.9517,0.7462,9.3839,0.1319
0.14940,0.000,1.544,-1.544,12.000,1.536,0.912,2.9591,0.7414,9.3871,0.1320
0.14945,0.000,1.532,-1.532,12.000,1.537,0.912,2.9663,0.7365,9.3902,0.1321
0.14950,0.000,1.521,-1.521,12.000,1.538,0.913,2.9736,0.7316,9.3934,0.1323
0.14955,0.000,1.510,-1.510,12.000,1.539,0.913,2.9808,0.7267,9.3965,0.1324
0.14960,0.000,1.499,-1.499,12.000,1.540,0.913,2.9879,0.7217,9.3996,0.1326
0.14965,0.000,1.487,-1.487,12.000,1.541,0.914,2.9950,0.7166,9.4028,0.1327
0.14970,0.000,1.476,-1.476,12.000,1.542,0.914,3.0020,0.7116,9.4059,0.1329
0.14975,0.000,1.464,-1.464,12.000,1.543,0.914,3.0090,0.7064,9.4091,0.1330
0.14980,0.000,1.452,-1.452,12.000,1.544,0.915,3.0159,0.7013,9.4122,0.1332
0.14985,0.000,1.441,-1.441,12.000,1.544,0.915,3.0228,0.6961,9.4154,0.1333
0.14990,0.000,1.429,-1.429,12.000,1.545,0.915,3.0297,0.6908,9.4185,0.1335
0.14995,0.000,1.417,-1.417,12.000,1.546,0.915,3.0364,0.6855,9.4216,0.1336
0.15000,0.000,1.405,-1.405,12.000,1.547,0.916,3.0432,0.6802,9.4248,0.1338
0.15005,0.000,1.393,-1.393,0.000,0.009,8.633,3.0498,0.2307,9.4279,0.1340
0.15010,-0.462,0.996,-0.535,0.000,0.018,8.633,3.0520,-0.2173,9.4311,0.1341
0.15015,-0.922,0.601,0.321,0.000,0.019,0.167,3.0497,-0.2234,9.4342,0.1343
0.15020,-0.958,0.629,0.329,0.000,0.020,0.167,3.0473,-0.2295,9.4373,0.1344
0.15025,-0.994,0.657,0.338,0.000,0.021,0.167,3.0449,-0.2354,9.4405,0.1346
0.15030,-1.030,0.684,0.346,0.000,0.021,0.167,3.0424,-0.2412,9.4436,0.1347
0.15035,-1.066,0.712,0.355,0.000,0.022,0.167,3.0399,-0.2470,9.4468,0.1349
0.15040,-1.102,0.739,0.363,0.000,0.023,0.167,3.0373,-0.2527,9.4499,0.1350
0.15045,-1.137,0.766,0.371,0.000,0.023,0.167,3.0346,-0.2582,9.4531,0.1352
0.15050,-1.173,0.793,0.379,0.000,0.024,0.167,3.0319,-0.2637,9.4562,0.1353
0.15055,-1.208,0.820,0.387,0.000,0.025,0.167,3.0292,-0.2692,9.4593,0.1355
0.15060,-1.243,0.847,0.395,0.000,0.026,0.167,3.0263,-0.2745,9.4625,0.1356
0.15065,-1.277,0.874,0.403,0.000,0.026,0.167,3.0235,-0.2797,9.4656,0.1358
0.15070,-1.312,0.901,0.411,0.000,0.027,0.167,3.0205,-0.2849,9.4688,0.1359
0.15075,-1.346,0.927,0.419,0.000,0.028,0.167,3.0176,-0.2900,9.4719,0.1361
0.15080,-1.380,0.953,0.427,0.000,0.028,0.167,3.0145,-0.2950,9.4750,0.1362
0.15085,-1.414,0.980,0.435,0.000,0.029,0.167,3.0114,-0.2999,9.4782,0.1364
0.15090,-1.448,1.006,0.442,0.000,0.030,0.167,3.0083,-0.3047,9.4813,0.1365
0.15095,-1.481,1.032,0.450,0.000,0.030,0.167,3.0051,-0.3094,9.4845,0.1367
0.15100,-1.515,1.058,0.457,0.000,0.031,0.167,3.0019,-0.3141,9.4876,0.1368
0.15105,-1.548,1.083,0.464,0.000,0.032,0.167,2.9986,-0.3186,9.4908,0.1370
0.15110,-1.581,1.109,0.472,0.000,0.032,0.167,2.9953,-0.3231,9.4939,0.1371
0.15115,-1.614,1.135,0.479,0.000,0.033,0.167,2.9920,-0.3275,9.4970,0.1373
0.15120,-1.646,1.160,0.486,0.000,0.034,0.167,2.9886,-0.3318,9.5002,0.1374
0.15125,-1.679,1.185,0.493,0.000,0.034,0.167,2.9851,-0.3361,9.5033,0.1376
0.15130,-1.711,1.211,0.500,0.000,0.035,0.167,2.9816,-0.3402,9.5065,0.1377
0.15135,-1.743,1.236,0.507,0.000,0.035,0.167,2.9781,-0.3443,9.5096,0.1379
0.15140,-1.775,1.261,0.514,0.000,0.036,0.167,2.9745,-0.3482,9.5127,0.1380
0.15145,-1.806,1.286,0.521,0.000,0.037,0.167,2.9709,-0.3521,9.5159,0.1382
0.15150,-1.838,1.310,0.527,0.000,0.037,0.167,2.9673,-0.3559,9.5190,0.1383
0.15155,-1.869,1.335,0.534,0.000,0.038,0.167,2.9636,-0.3597,9.5222,0.1385
0.15160,-1.900,1.360,0.540,0.000,0.039,0.167,2.9598,-0.3633,9.5253,0.1386
0.15165,-1.931,1.384,0.547,0.000,0.039,0.167,2.9561,-0.3668,9.5285,0.1388
0.15170,-1.961,1.408,0.553,0.000,0.040,0.167,2.9523,-0.3703,9.5316,0.1389
0.15175,-1.992,1.433,0.559,0.000,0.040,0.167,2.9484,-0.3737,9.5347,0.1391
0.15180,-2.022,1.457,0.565,0.000,0.041,0.167,2.9446,-0.3770,9.5379,0.1392
0.15185,-2.052,1.481,0.571,0.000,0.042,0.167,2.9407,-0.3802,9.5410,0.1394
0.15190,-2.082,1.505,0.577,0.000,0.042,0.167,2.9367,-0.3834,9.5442,0.1395
0.15195,-2.112,1.529,0.583,0.000,0.043,0.167,2.9328,-0.3864,9.5473,0.1397
0.15200,-2.141,1.552,0.589,0.000,0.043,0.167,2.9288,-0.3894,9.5504,0.1398
0.15205,-2.171,1.576,0.595,0.000,0.044,0.167,2.9248,-0.3923,9.5536,0.1399
0.15210,-2.200,1.599,0.600,0.000,0.045,0.167,2.9207,-0.3951,9.5567,0.1401
0.15215,-2.229,1.623,0.606,0.000,0.045,0.167,2.9166,-0.3978,9.5599,0.1402
0.15220,-2.258,1.646,0.611,0.000,0.046,0.167,2.9125,-0.4004,9.5630,0.1404
0.15225,-2.286,1.669,0.617,0.000,0.046,0.167,2.9084,-0.4030,9.5661,0.1405
0.15230,-2.315,1.693,0.622,0.000,0.047,0.167,2.9042,-0.4055,9.5693,0.1407
0.15235,-2.343,1.716,0.627,0.000,0.047,0.167,2.9000,-0.4079,9.5724,0.1408
0.15240,-2.371,1.739,0.632,0.000,0.048,0.167,2.8958,-0.4102,9.5756,0.1410
0.15245,-2.399,1.761,0.637,0.000,0.049,0.167,2.8916,-0.4124,9.5787,0.1411
0.15250,-2.426,1.784,0.642,0.000,0.049,0.167,2.8874,-0.4146,9.5819,0.1413
0.15255,-2.454,1.807,0.647,0.000,0.050,0.167,2.8831,-0.4167,9.5850,0.1414
0.15260,-2.481,1.829,0.652,0.000,0.050,0.167,2.8788,-0.4187,9.5881,0.1415
0.15265,-2.509,1.852,0.657,0.000,0.051,0.167,2.8745,-0.4206,9.5913,0.1417
0.15270,-2.536,1.874,0.661,0.000,0.051,0.167,2.8701,-0.4224,9.5944,0.1418
0.15275,-2.562,1.897,0.666,0.000,0.052,0.167,2.8658,-0.4242,9.5976,0.1420
0.15280,-2.589,1.919,0.670,0.000,0.052,0.167,2.8614,-0.4259,9.6007,0.1421
0.15285,-2.615,1.941,0.674,0.000,0.053,0.167,2.8570,-0.4275,9.6038,0.1423
0.15290,-2.642,1.963,0.679,0.000,0.053,0.167,2.8526,-0.4290,9.6070,0.1424
0.15295,-2.668,1.985,0.683,0.000,0.054,0.167,2.8482,-0.4305,9.6101,0.1425
0.15300,-2.694,2.007,0.687,0.000,0.054,0.167,2.8438,-0.4318,9.6133,0.1427
0.15305,-2.719,2.029,0.691,0.000,0.055,0.167,2.8393,-0.4331,9.6164,0.1428
0.15310,-2.745,2.050,0.695,0.000,0.055,0.167,2.8349,-0.4343,9.6196,0.1430
0.15315,-2.770,2.072,0.698,0.000,0.056,0.167,2.8304,-0.4355,9.6227,0.1431
0.15320,-2.796,2.094,0.702,0.000,0.056,0.167,2.8259,-0.4365,9.6258,0.1433
0.15325,-2.821,2.115,0.706,0.000,0.057,0.167,2.8214,-0.4375,9.6290,0.1434
0.15330,-2.846,2.136,0.709,0.000,0.057,0.167,2.8169,-0.4384,9.6321,0.1435
0.15335,-2.870,2.158,0.713,0.000,0.058,0.167,2.8124,-0.4393,9.6353,0.1437
0.15340,-2.895,2.179,0.716,0.000,0.058,0.167,2.8079,-0.4401,9.6384,0.1438
0.15345,-2.919,2.200,0.719,0.000,0.059,0.167,2.8033,-0.4407,9.6415,0.1440
0.15350,-2.944,2.221,0.722,0.000,0.059,0.167,2.7988,-0.4414,9.6447,0.1441
0.15355,-2.968,2.242,0.725,0.000,0.060,0.167,2.7943,-0.4419,9.6478,0.1442
0.15360,-2.991,2.263,0.728,0.000,0.060,0.167,2.7897,-0.4424,9.6510,0.1444
0.15365,-3.015,2.284,0.731,0.000,0.061,0.167,2.7852,-0.4428,9.6541,0.1445
0.15370,-3.039,2.305,0.734,0.000,0.061,0.167,2.7806,-0.4431,9.6573,0.1447
0.15375,-3.062,2.325,0.737,0.000,0.062,0.167,2.7761,-0.4433,9.6604,0.1448
0.15380,-3.085,2.346,0.739,0.000,0.062,0.167,2.7715,-0.4435,9.6635,0.1449
0.15385,-3.108,2.366,0.742,0.000,0.063,0.167,2.7669,-0.4436,9.6667,0.1451
0.15390,-3.131,2.387,0.744,0.000,0.063,0.167,2.7624,-0.4437,9.6698,0.1452
0.15395,-3.154,2.407,0.747,0.000,0.064,0.167,2.7578,-0.4436,9.6730,0.1454
0.15400,-3.177,2.428,0.749,0.000,0.064,0.167,2.7532,-0.4435,9.6761,0.1455
0.15405,-3.199,2.448,0.751,0.000,0.064,0.167,2.7487,-0.4434,9.6792,0.1456
0.15410,-3.221,2.468,0.753,0.000,0.065,0.167,2.7441,-0.4431,9.6824,0.1458
0.15415,-3.243,2.488,0.755,0.000,0.065,0.167,2.7396,-0.4428,9.6855,0.1459
0.15420,-3.265,2.508,0.757,0.000,0.066,0.167,2.7350,-0.4424,9.6887,0.1460
0.15425,-3.287,2.528,0.759,0.000,0.066,0.167,2.7305,-0.4420,9.6918,0.1462
0.15430,-3.309,2.548,0.761,0.000,0.067,0.167,2.7259,-0.4415,9.6950,0.1463
0.15435,-3.330,2.568,0.763,0.000,0.067,0.167,2.7214,-0.4409,9.6981,0.1464
0.15440,-3.352,2.587,0.764,0.000,0.067,0.167,2.7168,-0.4403,9.7012,0.1466
0.15445,-3.373,2.607,0.766,0.000,0.068,0.167,2.7123,-0.4395,9.7044,0.1467
0.15450,-3.394,2.626,0.767,0.000,0.068,0.167,2.7078,-0.4388,9.7075,0.1469
0.15455,-3.415,2.646,0.769,0.000,0.069,0.167,2.7033,-0.4379,9.7107,0.1470
0.15460,-3.435,2.665,0.770,0.000,0.069,0.167,2.6988,-0.4370,9.7138,0.1471
0.15465,-3.456,2.685,0.771,0.000,0.070,0.167,2.6943,-0.4360,9.7169,0.1473
0.15470,-3.476,2.704,0.772,0.000,0.070,0.167,2.6898,-0.4350,9.7201,0.1474
0.15475,-3.497,2.723,0.773,0.000,0.070,0.167,2.6853,-0.4339,9.7232,0.1475
0.15480,-3.517,2.742,0.774,0.000,0.071,0.167,2.6808,-0.4327,9.7264,0.1477
0.15485,-3.537,2.762,0.775,0.000,0.071,0.167,2.6764,-0.4315,9.7295,0.1478
0.15490,-3.556,2.781,0.776,0.000,0.072,0.167,2.6719,-0.4302,9.7327,0.1479
0.15495,-3.576,2.800,0.777,0.000,0.072,0.167,2.6675,-0.4289,9.7358,0.1481
0.15500,-3.596,2.818,0.777,0.000,0.072,0.167,2.6631,-0.4275,9.7389,0.1482
0.15505,-3.615,2.837,0.778,0.000,0.073,0.167,2.6587,-0.4260,9.7421,0.1483
0.15510,-3.634,2.856,0.778,0.000,0.073,0.167,2.6543,-0.4245,9.7452,0.1485
0.15515,-3.653,2.875,0.779,0.000,0.073,0.167,2.6499,-0.4229,9.7484,0.1486
0.15520,-3.672,2.893,0.779,0.000,0.074,0.167,2.6456,-0.4212,9.7515,0.1487
0.15525,-3.691,2.912,0.779,0.000,0.074,0.167,2.6412,-0.4195,9.7546,0.1489
0.15530,-3.710,2.930,0.779,0.000,0.075,0.167,2.6369,-0.4177,9.7578,0.1490
0.15535,-3.728,2.949,0.779,0.000,0.075,0.167,2.6326,-0.4159,9.7609,0.1491
0.15540,-3.747,2.967,0.779,0.000,0.075,0.167,2.6283,-0.4140,9.7641,0.1493
0.15545,-3.765,2.986,0.779,0.000,0.076,0.167,2.6241,-0.4121,9.7672,0.1494
0.15550,-3.783,3.004,0.779,0.000,0.076,0.167,2.6198,-0.4101,9.7704,0.1495
0.15555,-3.801,3.022,0.779,0.000,0.076,0.167,2.6156,-0.4080,9.7735,0.1497
0.15560,-3.819,3.040,0.779,0.000,0.077,0.167,2.6114,-0.4059,9.7766,0.1498
0.15565,-3.837,3.058,0.778,0.000,0.077,0.167,2.6072,-0.4038,9.7798,0.1499
0.15570,-3.854,3.076,0.778,0.000,0.077,0.167,2.6030,-0.4016,9.7829,0.1500
0.15575,-3.872,3.094,0.777,0.000,0.078,0.167,2.5989,-0.3993,9.7861,0.1502
0.15580,-3.889,3.112,0.777,0.000,0.078,0.167,2.5948,-0.3970,9.7892,0.1503
0.15585,-3.906,3.130,0.776,0.000,0.078,0.167,2.5907,-0.3946,9.7923,0.1504
0.15590,-3.923,3.148,0.775,0.000,0.079,0.167,2.5866,-0.3922,9.7955,0.1506
