time,ia,ib,ic,va,vb,vc,theta_e,vn,legRdsA,legRdsB,legRdsC,VinvA,VinvB,VinvC
0.08650000000000001,-20.533347535823157,1.5014234963116053e-08,20.533347520808924,0.20533347535823157,11.249288251844197,23.79466652479191,4.586725274240701,11.749762750664752,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08655,-20.591940225792346,1.5085543972117704e-08,20.591940210706802,0.20591940225792343,11.245722801394114,23.794080597892933,4.59300845954788,11.74857426718165,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08660000000000001,-20.64920967662003,1.5156257429673837e-08,20.649209661463765,0.20649209676620028,11.242187128516308,23.79350790338536,4.599291644855059,11.747395709555974,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08665,-20.70518941457352,1.5226372544141185e-08,20.705189399347148,0.20705189414573524,11.238681372792941,23.792948106006527,4.605574830162238,11.746227124315013,0.01,50000000.0,0.01,0.0,12.0,24.0
0.0867,-20.75991212695501,1.5295886547488623e-08,20.759912111659126,0.20759912126955013,11.235205672625568,23.79240087888341,4.6118580154694175,11.745068557592836,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08675000000000001,-20.8134096829388,1.536479669542604e-08,20.813409667574003,0.20813409682938802,11.231760165228698,23.79186590332426,4.618141200776597,11.743920055127484,0.01,50000000.0,0.01,0.0,12.0,24.0
0.0868,-20.865713153890635,1.5433100267500905e-08,20.865713138457533,0.20865713153890633,11.228344986624954,23.791342868615423,4.624424386083776,11.742781662259768,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08685000000000001,-20.916852833182016,1.5500794567202198e-08,20.91685281768122,0.20916852833182015,11.22496027163989,23.79083147182319,4.630707571390955,11.74165342393163,0.01,50000000.0,0.01,0.0,12.0,24.0
0.0869,-20.966858255511994,1.556787692207557e-08,20.96685823994412,0.20966858255511994,11.221606153896222,23.79033141760056,4.636990756698134,11.740535384683959,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08695,-21.01575821574873,1.5634344683823923e-08,21.015758200114384,0.21015758215748728,11.218282765808803,23.789842417998855,4.6432739420053135,11.739427588655055,0.01,50000000.0,0.01,0.0,12.0,24.0
0.08700000000000001,-21.06358078730275,1.5700195228414476e-08,21.063580771602552,0.21063580787302752,11.214990238579276,23.789364192283976,4.649557127312493,11.738330079578777,0.01,50000000.0,0.01,0.0,12.0,24.0
