time,ia,ib,ic,vthev_a,v_a,v_n,omega,torque,theta_elec,theta_mech
0.48215,-5.9558,3.8616,2.0942,11.4818,11.6010,12.0223,2.2039,0.2849,30.2944,0.2673
0.48220,-5.9597,3.8429,2.1168,11.4817,11.6010,12.0213,2.2067,0.2830,30.2975,0.2674
0.48225,-5.9635,3.8241,2.1394,11.4816,11.6009,12.0204,2.2094,0.2812,30.3007,0.2675
0.48230,-5.9672,3.8053,2.1620,11.4815,11.6009,12.0195,2.2121,0.2794,30.3038,0.2676
0.48235,-5.9709,3.7864,2.1845,11.4814,11.6009,12.0185,2.2147,0.2775,30.3069,0.2677
0.48240,-5.9746,3.7675,2.2071,11.4813,11.6008,12.0176,2.2174,0.2757,30.3101,0.2678
0.48245,-5.9781,3.7486,2.2296,11.4812,11.6008,12.0166,2.2200,0.2738,30.3132,0.2679
0.48250,-5.9816,3.7296,2.2520,11.4811,11.6008,12.0157,2.2226,0.2720,30.3164,0.2680
0.48255,-5.9851,3.7106,2.2745,11.4810,11.6008,12.0148,2.2252,0.2701,30.3195,0.2681
0.48260,-5.9885,3.6915,2.2969,11.4809,11.6008,12.0138,2.2278,0.2683,30.3227,0.2683
0.48265,-5.9918,3.6724,2.3193,11.4809,11.6008,12.0129,2.2304,0.2665,30.3258,0.2684
0.48270,-5.9950,3.6533,2.3417,11.4808,11.6008,12.0119,2.2329,0.2646,30.3289,0.2685
0.48275,-5.9982,3.6342,2.3641,11.4807,11.6008,12.0110,2.2354,0.2628,30.3321,0.2686
0.48280,-6.0014,3.6150,2.3864,11.4807,11.6008,12.0101,2.2380,0.2609,30.3352,0.2687
0.48285,-6.0044,3.5957,2.4087,11.4806,11.6008,12.0091,2.2404,0.2591,30.3384,0.2688
0.48290,-6.0074,3.5765,2.4310,11.4806,11.6008,12.0082,2.2429,0.2572,30.3415,0.2689
0.48295,-6.0104,3.5572,2.4532,11.4805,11.6008,12.0072,2.2454,0.2554,30.3446,0.2690
0.48300,-6.0132,3.5378,2.4754,11.4805,11.6008,12.0063,2.2478,0.2535,30.3478,0.2691
0.48305,-6.0160,3.5184,2.4976,11.4805,11.6008,12.0053,2.2502,0.2517,30.3509,0.2693
0.48310,-6.0188,3.4990,2.5198,11.4804,11.6009,12.0044,2.2526,0.2498,30.3541,0.2694
0.48315,-6.0215,3.4796,2.5419,11.4804,11.6009,12.0035,2.2550,0.2480,30.3572,0.2695
0.48320,-6.0241,3.4601,2.5640,11.4804,11.6009,12.0025,2.2573,0.2461,30.3603,0.2696
0.48325,-6.0266,3.4406,2.5861,11.4804,11.6010,12.0016,2.2597,0.2443,30.3635,0.2697
0.48330,-6.0291,3.4210,2.6081,11.4804,11.6010,12.0006,2.2620,0.2424,30.3666,0.2698
0.48335,-6.0316,3.4014,2.6302,11.4804,11.6011,11.9997,2.2643,0.2406,30.3698,0.2699
0.48340,-6.0339,3.3818,2.6521,11.4804,11.6011,11.9987,2.2666,0.2387,30.3729,0.2701
0.48345,-6.0362,3.3621,2.6741,11.4804,11.6012,11.9978,2.2688,0.2369,30.3761,0.2702
0.48350,-6.0384,3.3424,2.6960,11.4804,11.6012,11.9969,2.2711,0.2350,30.3792,0.2703
0.48355,-6.0406,3.3227,2.7179,11.4804,11.6013,11.9959,2.2733,0.2331,30.3823,0.2704
0.48360,-6.0427,3.3029,2.7398,11.4805,11.6014,11.9950,2.2755,0.2313,30.3855,0.2705
0.48365,-6.0448,3.2831,2.7616,11.4805,11.6014,11.9940,2.2777,0.2294,30.3886,0.2706
0.48370,-6.0468,3.2633,2.7835,11.4805,11.6015,11.9931,2.2799,0.2276,30.3918,0.2707
0.48375,-6.0487,3.2434,2.8052,11.4806,11.6016,11.9921,2.2820,0.2257,30.3949,0.2708
0.48380,-6.0505,3.2235,2.8270,11.4806,11.6017,11.9912,2.2842,0.2239,30.3981,0.2710
0.48385,-6.0523,3.2036,2.8487,11.4807,11.6017,11.9903,2.2863,0.2220,30.4012,0.2711
0.48390,-6.0540,3.1836,2.8704,11.4807,11.6018,11.9893,2.2884,0.2201,30.4043,0.2712
0.48395,-6.0557,3.1636,2.8920,11.4808,11.6019,11.9884,2.2905,0.2183,30.4075,0.2713
0.48400,-6.0573,3.1436,2.9137,11.4808,11.6020,11.9874,2.2925,0.2164,30.4106,0.2714
0.48405,-6.0588,3.1236,2.9353,11.4809,11.6021,11.9865,2.2946,0.2146,30.4138,0.2715
0.48410,-6.0603,3.1035,2.9568,11.4810,11.6022,11.9856,2.2966,0.2127,30.4169,0.2716
0.48415,-6.0617,3.0833,2.9783,11.4811,11.6023,11.9846,2.2986,0.2109,30.4200,0.2718
0.48420,-6.0630,3.0632,2.9998,11.4812,11.6024,11.9837,2.3006,0.2090,30.4232,0.2719
0.48425,-6.0643,3.0430,3.0213,11.4812,11.6026,11.9827,2.3025,0.2071,30.4263,0.2720
0.48430,-6.0655,3.0228,3.0427,11.4813,11.6027,11.9818,2.3045,0.2053,30.4295,0.2721
0.48435,-6.0666,3.0025,3.0641,11.4814,11.6028,11.9809,2.3064,0.2034,30.4326,0.2722
0.48440,-6.0677,2.9822,3.0855,11.4816,11.6029,11.9799,2.3083,0.2016,30.4357,0.2723
0.48445,-6.0687,2.9619,3.1068,11.4817,11.6031,11.9790,2.3102,0.1997,30.4389,0.2725
0.48450,-6.0697,2.9416,3.1281,11.4818,11.6032,11.9780,2.3121,0.1978,30.4420,0.2726
0.48455,-6.0706,2.9212,3.1494,11.4819,11.6033,11.9771,2.3139,0.1960,30.4452,0.2727
0.48460,-6.0714,2.9008,3.1706,11.4820,11.6035,11.9762,2.3158,0.1941,30.4483,0.2728
0.48465,-6.0722,2.8804,3.1918,11.4822,11.6036,11.9752,2.3176,0.1922,30.4515,0.2729
0.48470,-6.0729,2.8599,3.2130,11.4823,11.6038,11.9743,2.3194,0.1904,30.4546,0.2730
0.48475,-6.0735,2.8394,3.2341,11.4824,11.6039,11.9733,2.3212,0.1885,30.4577,0.2732
0.48480,-6.0741,2.8189,3.2552,11.4826,11.6041,11.9724,2.3229,0.1867,30.4609,0.2733
0.48485,-6.0746,2.7983,3.2762,11.4827,11.6042,11.9715,2.3247,0.1848,30.4640,0.2734
0.48490,-6.0750,2.7778,3.2972,11.4829,11.6044,11.9705,2.3264,0.1829,30.4672,0.2735
0.48495,-6.0754,2.7572,3.3182,11.4831,11.6046,11.9696,2.3281,0.1811,30.4703,0.2736
0.48500,-6.0757,2.7365,3.3392,11.4832,11.6047,11.9686,2.3298,0.1792,30.4734,0.2737
0.48505,-6.0759,2.7158,3.3601,11.4834,11.6049,11.9677,2.3315,0.1773,30.4766,0.2738
0.48510,-6.0761,2.6952,3.3810,11.4836,11.6051,11.9668,2.3331,0.1755,30.4797,0.2740
0.48515,-6.0762,2.6744,3.4018,11.4838,11.6053,11.9658,2.3348,0.1736,30.4829,0.2741
0.48520,-6.0763,2.6537,3.4226,11.4840,11.6055,11.9649,2.3364,0.1718,30.4860,0.2742
0.48525,-6.0763,2.6329,3.4434,11.4841,11.6057,11.9640,2.3380,0.1699,30.4892,0.2743
0.48530,-6.0762,2.6121,3.4641,11.4843,11.6059,11.9630,2.3395,0.1680,30.4923,0.2744
0.48535,-6.0760,2.5913,3.4848,11.4846,11.6061,11.9621,2.3411,0.1662,30.4954,0.2745
0.48540,-6.0758,2.5704,3.5054,11.4848,11.6063,11.9612,2.3426,0.1643,30.4986,0.2747
0.48545,-6.0756,2.5495,3.5261,11.4850,11.6065,11.9602,2.3442,0.1624,30.5017,0.2748
0.48550,-6.0752,2.5286,3.5466,11.4852,11.6067,11.9593,2.3457,0.1606,30.5049,0.2749
0.48555,-6.0748,2.5077,3.5672,11.4854,11.6069,11.9584,2.3471,0.1587,30.5080,0.2750
0.48560,-6.0744,2.4867,3.5877,11.4856,11.6071,11.9574,2.3486,0.1568,30.5111,0.2751
0.48565,-6.0738,2.4657,3.6081,11.4859,11.6073,11.9565,2.3500,0.1550,30.5143,0.2753
0.48570,-6.0733,2.4447,3.6286,11.4861,11.6076,11.9556,2.3515,0.1531,30.5174,0.2754
0.48575,-6.0726,2.4236,3.6490,11.4864,11.6078,11.9546,2.3529,0.1512,30.5206,0.2755
0.48580,-6.0719,2.4026,3.6693,11.4866,11.6080,11.9537,2.3543,0.1494,30.5237,0.2756
0.48585,-6.0711,2.3815,3.6896,11.4869,11.6083,11.9528,2.3556,0.1475,30.5269,0.2757
0.48590,-6.0702,2.3604,3.7099,11.4871,11.6085,11.9518,2.3570,0.1456,30.5300,0.2758
0.48595,-6.0693,2.3392,3.7301,11.4874,11.6088,11.9509,2.3583,0.1438,30.5331,0.2760
0.48600,-6.0683,2.3181,3.7503,11.4877,11.6090,11.9500,2.3596,0.1419,30.5363,0.2761
0.48605,-6.0673,2.2969,3.7704,11.4879,11.6093,11.9490,2.3609,0.1400,30.5394,0.2762
0.48610,-6.0662,2.2756,3.7906,11.4882,11.6095,11.9481,2.3622,0.1382,30.5426,0.2763
0.48615,-6.0650,2.2544,3.8106,11.4885,11.6098,11.9472,2.3635,0.1363,30.5457,0.2764
0.48620,-6.0638,2.2331,3.8307,11.4888,11.6100,11.9463,2.3647,0.1345,30.5488,0.2766
0.48625,-6.0625,2.2118,3.8506,11.4891,11.6103,11.9453,2.3659,0.1326,30.5520,0.2767
0.48630,-6.0611,2.1905,3.8706,11.4894,11.6106,11.9444,2.3671,0.1307,30.5551,0.2768
0.48635,-6.0597,2.1692,3.8905,11.4897,11.6109,11.9435,2.3683,0.1289,30.5583,0.2769
0.48640,-6.0582,2.1478,3.9104,11.4900,11.6111,11.9426,2.3695,0.1270,30.5614,0.2770
0.48645,-6.0566,2.1265,3.9302,11.4903,11.6114,11.9416,2.3706,0.1251,30.5646,0.2771
0.48650,-6.0550,2.1051,3.9500,11.4906,11.6117,11.9407,2.3718,0.1233,30.5677,0.2773
0.48655,-6.0533,2.0836,3.9697,11.4910,11.6120,11.9398,2.3729,0.1214,30.5708,0.2774
0.48660,-6.0516,2.0622,3.9894,11.4913,11.6123,11.9389,2.3740,0.1195,30.5740,0.2775
0.48665,-6.0498,2.0407,4.0091,11.4916,11.6126,11.9379,2.3750,0.1177,30.5771,0.2776
0.48670,-6.0479,2.0192,4.0287,11.4920,11.6129,11.9370,2.3761,0.1158,30.5803,0.2777
0.48675,-6.0460,1.9977,4.0482,11.4923,11.6132,11.9361,2.3771,0.1139,30.5834,0.2779
0.48680,-6.0440,1.9762,4.0678,11.4927,11.6135,11.9352,2.3781,0.1121,30.5865,0.2780
0.48685,-6.0419,1.9546,4.0873,11.4930,11.6138,11.9342,2.3791,0.1102,30.5897,0.2781
0.48690,-6.0398,1.9330,4.1067,11.4934,11.6141,11.9333,2.3801,0.1083,30.5928,0.2782
0.48695,-6.0376,1.9114,4.1261,11.4937,11.6144,11.9324,2.3811,0.1065,30.5960,0.2783
0.48700,-6.0353,1.8898,4.1455,11.4941,11.6148,11.9315,2.3820,0.1046,30.5991,0.2784
0.48705,-6.0330,1.8682,4.1648,11.4945,11.6151,11.9306,2.3829,0.1028,30.6023,0.2786
0.48710,-6.0306,1.8465,4.1840,11.4949,11.6154,11.9297,2.3838,0.1009,30.6054,0.2787
0.48715,-6.0281,1.8249,4.2033,11.4953,11.6158,11.9287,2.3847,0.0990,30.6085,0.2788
0.48720,-6.0256,1.8032,4.2225,11.4956,11.6161,11.9278,2.3856,0.0972,30.6117,0.2789
0.48725,-6.0230,1.7814,4.2416,11.4960,11.6164,11.9269,2.3864,0.0953,30.6148,0.2790
0.48730,-6.0204,1.7597,4.2607,11.4964,11.6168,11.9260,2.3873,0.0934,30.6180,0.2792
0.48735,-6.0177,1.7379,4.2797,11.4968,11.6171,11.9251,2.3881,0.0916,30.6211,0.2793
0.48740,-6.0149,1.7162,4.2987,11.4973,11.6175,11.9242,2.3889,0.0897,30.6242,0.2794
0.48745,-6.0121,1.6944,4.3177,11.4977,11.6179,11.9233,2.3896,0.0878,30.6274,0.2795
0.48750,-6.0092,1.6726,4.3366,11.4981,11.6182,11.9224,2.3904,0.0860,30.6305,0.2796
0.48755,-6.0062,1.6507,4.3555,11.4985,11.6186,11.9214,2.3911,0.0841,30.6337,0.2798
0.48760,-6.0032,1.6289,4.3743,11.4989,11.6189,11.9205,2.3918,0.0823,30.6368,0.2799
0.48765,-6.0001,1.6070,4.3931,11.4994,11.6193,11.9196,2.3925,0.0804,30.6400,0.2800
0.48770,-5.9969,1.5851,4.4118,11.4998,11.6197,11.9187,2.3932,0.0785,30.6431,0.2801
0.48775,-5.9937,1.5632,4.4305,11.5003,11.6201,11.9178,2.3939,0.0767,30.6462,0.2802
0.48780,-5.9904,1.5413,4.4491,11.5007,11.6205,11.9169,2.3945,0.0748,30.6494,0.2804
0.48785,-5.9871,1.5194,4.4677,11.5012,11.6208,11.9160,2.3951,0.0730,30.6525,0.2805
0.48790,-5.9837,1.4974,4.4862,11.5016,11.6212,11.9151,2.3958,0.0711,30.6557,0.2806
0.48795,-5.9802,1.4755,4.5047,11.5021,11.6216,11.9142,2.3963,0.0692,30.6588,0.2807
0.48800,-5.9767,1.4535,4.5232,11.5026,11.6220,11.9133,2.3969,0.0674,30.6619,0.2808
0.48805,-5.9731,1.4315,4.5416,11.5030,11.6224,11.9124,2.3975,0.0655,30.6651,0.2810
0.48810,-5.9694,1.4095,4.5600,11.5035,11.6228,11.9115,2.3980,0.0637,30.6682,0.2811
0.48815,-5.9657,1.3874,4.5783,11.5040,11.6232,11.9106,2.3985,0.0618,30.6714,0.2812
0.48820,-5.9619,1.3654,4.5965,11.5045,11.6236,11.9097,2.3990,0.0599,30.6745,0.2813
0.48825,-5.9580,1.3433,4.6147,11.5050,11.6241,11.9088,2.3995,0.0581,30.6777,0.2814
0.48830,-5.9541,1.3212,4.6329,11.5055,11.6245,11.9079,2.3999,0.0562,30.6808,0.2816
0.48835,-5.9502,1.2991,4.6510,11.5060,11.6249,11.9070,2.4004,0.0544,30.6839,0.2817
0.48840,-5.9461,1.2770,4.6691,11.5065,11.6253,11.9061,2.4008,0.0525,30.6871,0.2818
0.48845,-5.9420,1.2549,4.6871,11.5070,11.6258,11.9052,2.4012,0.0506,30.6902,0.2819
0.48850,-5.9379,1.2328,4.7051,11.5075,11.6262,11.9043,2.4016,0.0488,30.6934,0.2820
0.48855,-5.9336,1.2106,4.7230,11.5080,11.6266,11.9034,2.4019,0.0469,30.6965,0.2822
0.48860,-5.9293,1.1885,4.7409,11.5086,11.6271,11.9025,2.4023,0.0451,30.6996,0.2823
0.48865,-5.9250,1.1663,4.7587,11.5091,11.6275,11.9016,2.4026,0.0432,30.7028,0.2824
0.48870,-5.9206,1.1441,4.7765,11.5096,11.6280,11.9007,2.4029,0.0414,30.7059,0.2825
0.48875,-5.9161,1.1219,4.7942,11.5102,11.6284,11.8999,2.4032,0.0395,30.7091,0.2826
0.48880,-5.9115,1.0997,4.8119,11.5107,11.6289,11.8990,2.4035,0.0377,30.7122,0.2828
0.48885,-5.9069,1.0774,4.8295,11.5113,11.6293,11.8981,2.4037,0.0358,30.7154,0.2829
0.48890,-5.9023,1.0552,4.8471,11.5118,11.6298,11.8972,2.4040,0.0339,30.7185,0.2830
0.48895,-5.8975,1.0329,4.8646,11.5124,11.6303,11.8963,2.4042,0.0321,30.7216,0.2831
0.48900,-5.8928,1.0107,4.8821,11.5130,11.6307,11.8954,2.4044,0.0302,30.7248,0.2832
0.48905,-5.8879,0.9884,4.8995,11.5135,11.6312,11.8945,2.4045,0.0284,30.7279,0.2834
0.48910,-5.8830,0.9661,4.9169,11.5141,11.6317,11.8937,2.4047,0.0265,30.7311,0.2835
0.48915,-5.8780,0.9438,4.9342,11.5147,11.6322,11.8928,2.4049,0.0247,30.7342,0.2836
0.48920,-5.8730,0.9215,4.9515,11.5153,11.6326,11.8919,2.4050,0.0228,30.7373,0.2837
0.48925,-5.8679,0.8992,4.9687,11.5159,11.6331,11.8910,2.4051,0.0210,30.7405,0.2838
0.48930,-5.8627,0.8768,4.9859,11.5165,11.6336,11.8901,2.4052,0.0191,30.7436,0.2840
0.48935,-5.8575,0.8545,5.0030,11.5171,11.6341,11.8893,2.4052,0.0173,30.7468,0.2841
0.48940,-5.8522,0.8321,5.0201,11.5177,11.6346,11.8884,2.4053,0.0154,30.7499,0.2842
0.48945,-5.8468,0.8098,5.0371,11.5183,11.6351,11.8875,2.4053,0.0136,30.7530,0.2843
0.48950,-5.8414,0.7874,5.0540,11.5189,11.6356,11.8866,2.4053,0.0117,30.7562,0.2844
0.48955,-5.8359,0.7650,5.0710,11.5195,11.6361,11.8858,2.4053,0.0099,30.7593,0.2846
0.48960,-5.8304,0.7426,5.0878,11.5201,11.6366,11.8849,2.4053,0.0080,30.7625,0.2847
0.48965,-5.8248,0.7202,5.1046,11.5208,11.6372,11.8840,2.4052,0.0062,30.7656,0.2848
0.48970,-5.8192,0.6978,5.1214,11.5214,11.6377,11.8832,2.4052,0.0043,30.7688,0.2849
0.48975,-5.8134,0.6754,5.1381,11.5220,11.6382,11.8823,2.4051,0.0025,30.7719,0.2850
0.48980,-5.8077,0.6529,5.1547,11.5227,11.6387,11.8814,2.4050,0.0006,30.7750,0.2852
0.48985,-5.8018,0.6305,5.1713,11.5233,11.6393,11.8806,2.4049,-0.0012,30.7782,0.2853
0.48990,-5.7959,0.6080,5.1879,11.5240,11.6398,11.8797,2.4047,-0.0031,30.7813,0.2854
0.48995,-5.7899,0.5856,5.2044,11.5246,11.6403,11.8788,2.4046,-0.0049,30.7845,0.2855
0.49000,-5.7839,0.5631,5.2208,11.5253,11.6409,11.8780,2.4044,-0.0067,30.7876,0.2856
0.49005,-5.7778,0.5406,5.2372,11.5260,11.6414,11.8771,2.4042,-0.0086,30.7907,0.2858
0.49010,-5.7717,0.5182,5.2535,11.5266,11.6420,11.8763,2.4040,-0.0104,30.7939,0.2859
0.49015,-5.7655,0.4957,5.2698,11.5273,11.6425,11.8754,2.4038,-0.0123,30.7970,0.2860
0.49020,-5.7592,0.4732,5.2860,11.5280,11.6431,11.8745,2.4035,-0.0141,30.8002,0.2861
0.49025,-5.7529,0.4507,5.3022,11.5287,11.6436,11.8737,2.4033,-0.0160,30.8033,0.2862
0.49030,-5.7465,0.4282,5.3183,11.5294,11.6442,11.8728,2.4030,-0.0178,30.8065,0.2864
0.49035,-5.7400,0.4057,5.3344,11.5301,11.6447,11.8720,2.4027,-0.0196,30.8096,0.2865
0.49040,-5.7335,0.3831,5.3504,11.5308,11.6453,11.8711,2.4024,-0.0215,30.8127,0.2866
0.49045,-5.7269,0.3606,5.3663,11.5315,11.6459,11.8703,2.4020,-0.0233,30.8159,0.2867
0.49050,-5.7203,0.3381,5.3822,11.5322,11.6465,11.8694,2.4017,-0.0252,30.8190,0.2868
0.49055,-5.7136,0.3156,5.3981,11.5329,11.6470,11.8686,2.4013,-0.0270,30.8222,0.2870
0.49060,-5.7069,0.2930,5.4139,11.5336,11.6476,11.8677,2.4009,-0.0288,30.8253,0.2871
0.49065,-5.7001,0.2705,5.4296,11.5343,11.6482,11.8669,2.4005,-0.0307,30.8284,0.2872
0.49070,-5.6932,0.2479,5.4453,11.5351,11.6488,11.8660,2.4001,-0.0325,30.8316,0.2873
0.49075,-5.6862,0.2254,5.4609,11.5358,11.6494,11.8652,2.3996,-0.0343,30.8347,0.2874
0.49080,-5.6793,0.2028,5.4765,11.5365,11.6500,11.8644,2.3991,-0.0362,30.8379,0.2876
0.49085,-5.6722,0.1802,5.4920,11.5373,11.6506,11.8635,2.3987,-0.0380,30.8410,0.2877
0.49090,-5.6651,0.1577,5.5074,11.5380,11.6512,11.8627,2.3982,-0.0398,30.8442,0.2878
0.49095,-5.6579,0.1351,5.5228,11.5388,11.6518,11.8618,2.3976,-0.0417,30.8473,0.2879
0.49100,-5.6507,0.1125,5.5382,11.5395,11.6524,11.8610,2.3971,-0.0435,30.8504,0.2880
0.49105,-5.6434,0.0899,5.5534,11.5403,11.6530,11.8602,2.3965,-0.0453,30.8536,0.2882
0.49110,-5.6360,0.0674,5.5687,11.5410,11.6536,11.8593,2.3960,-0.0472,30.8567,0.2883
0.49115,-5.6286,0.0448,5.5838,11.5418,11.6542,11.8585,2.3954,-0.0490,30.8599,0.2884
0.49120,-5.6212,0.0222,5.5990,11.5426,11.6548,11.8577,2.3947,-0.0508,30.8630,0.2885
0.49125,-5.6136,-0.0004,5.6140,11.5434,11.6555,11.8569,2.3941,-0.0527,30.8661,0.2886
0.49130,-5.6060,-0.0230,5.6290,11.5441,11.6561,11.8560,2.3935,-0.0545,30.8693,0.2888
0.49135,-5.5984,-0.0456,5.6440,11.5449,11.6567,11.8552,2.3928,-0.0563,30.8724,0.2889
0.49140,-5.5907,-0.0682,5.6589,11.5457,11.6574,11.8544,2.3921,-0.0582,30.8756,0.2890
0.49145,-5.5829,-0.0908,5.6737,11.5465,11.6580,11.8535,2.3914,-0.0600,30.8787,0.2891
0.49150,-5.5751,-0.1134,5.6885,11.5473,11.6586,11.8527,2.3907,-0.0618,30.8819,0.2892
0.49155,-5.5672,-0.1360,5.7032,11.5481,11.6593,11.8519,2.3899,-0.0636,30.8850,0.2894
0.49160,-5.5593,-0.1586,5.7178,11.5489,11.6599,11.8511,2.3892,-0.0655,30.8881,0.2895
0.49165,-5.5513,-0.1812,5.7324,11.5497,11.6606,11.8503,2.3884,-0.0673,30.8913,0.2896
0.49170,-5.5432,-0.2038,5.7470,11.5516,11.6623,11.8505,2.3876,-0.0691,30.8944,0.2897
0.49175,-5.5351,-0.2264,5.7615,11.5541,11.6646,11.8514,2.3868,-0.0709,30.8976,0.2898
0.49180,-5.5269,-0.2490,5.7759,11.5565,11.6669,11.8522,2.3860,-0.0728,30.9007,0.2900
0.49185,-5.5187,-0.2716,5.7902,11.5590,11.6692,11.8530,2.3851,-0.0746,30.9038,0.2901
0.49190,-5.5104,-0.2942,5.8046,11.5615,11.6715,11.8538,2.3842,-0.0764,30.9070,0.2902
0.49195,-5.5020,-0.3168,5.8188,11.5639,11.6738,11.8546,2.3833,-0.0782,30.9101,0.2903
0.49200,-5.4936,-0.3394,5.8330,11.5664,11.6761,11.8555,2.3824,-0.0800,30.9133,0.2904
0.49205,-5.4852,-0.3620,5.8471,11.5689,11.6784,11.8563,2.3815,-0.0819,30.9164,0.2906
0.49210,-5.4767,-0.3846,5.8612,11.5714,11.6807,11.8571,2.3806,-0.0837,30.9196,0.2907
0.49215,-5.4681,-0.4071,5.8752,11.5739,11.6831,11.8580,2.3796,-0.0855,30.9227,0.2908
0.49220,-5.4594,-0.4297,5.8892,11.5764,11.6854,11.8588,2.3786,-0.0873,30.9258,0.2909
0.49225,-5.4507,-0.4523,5.9031,11.5789,11.6877,11.8596,2.3776,-0.0891,30.9290,0.2910
0.49230,-5.4420,-0.4749,5.9169,11.5814,11.6900,11.8605,2.3766,-0.0909,30.9321,0.2912
0.49235,-5.4332,-0.4975,5.9307,11.5839,11.6924,11.8613,2.3756,-0.0928,30.9353,0.2913
0.49240,-5.4243,-0.5201,5.9444,11.5864,11.6947,11.8621,2.3745,-0.0946,30.9384,0.2914
0.49245,-5.4154,-0.5427,5.9581,11.5889,11.6970,11.8630,2.3735,-0.0964,30.9415,0.2915
0.49250,-5.4064,-0.5652,5.9717,11.5914,11.6994,11.8638,2.3724,-0.0982,30.9447,0.2916
0.49255,-5.3974,-0.5878,5.9852,11.5939,11.7017,11.8646,2.3713,-0.1000,30.9478,0.2917
0.49260,-5.3883,-0.6104,5.9987,11.5965,11.7040,11.8655,2.3702,-0.1018,30.9510,0.2919
0.49265,-5.3791,-0.6330,6.0121,11.5990,11.7064,11.8663,2.3690,-0.1036,30.9541,0.2920
0.49270,-5.3699,-0.6555,6.0254,11.6015,11.7087,11.8672,2.3678,-0.1054,30.9573,0.2921
0.49275,-5.3607,-0.6781,6.0387,11.6041,11.7111,11.8680,2.3667,-0.1072,30.9604,0.2922
0.49280,-5.3514,-0.7006,6.0520,11.6066,11.7134,11.8689,2.3655,-0.1091,30.9635,0.2923
0.49285,-5.3420,-0.7232,6.0652,11.6091,11.7158,11.8697,2.3643,-0.1109,30.9667,0.2925
0.49290,-5.3326,-0.7457,6.0783,11.6117,11.7182,11.8706,2.3630,-0.1127,30.9698,0.2926
0.49295,-5.3231,-0.7683,6.0913,11.6142,11.7205,11.8714,2.3618,-0.1145,30.9730,0.2927
0.49300,-5.3135,-0.7908,6.1043,11.6168,11.7229,11.8723,2.3605,-0.1163,30.9761,0.2928
0.49305,-5.3039,-0.8133,6.1172,11.6194,11.7252,11.8731,2.3592,-0.1181,30.9792,0.2929
0.49310,-5.2943,-0.8358,6.1301,11.6219,11.7276,11.8740,2.3579,-0.1199,30.9824,0.2930
0.49315,-5.2846,-0.8584,6.1429,11.6245,11.7300,11.8748,2.3566,-0.1217,30.9855,0.2932
0.49320,-5.2748,-0.8809,6.1557,11.6271,11.7324,11.8757,2.3553,-0.1235,30.9887,0.2933
0.49325,-5.2650,-0.9034,6.1684,11.6296,11.7347,11.8765,2.3539,-0.1253,30.9918,0.2934
0.49330,-5.2551,-0.9259,6.1810,11.6322,11.7371,11.8774,2.3525,-0.1271,30.9950,0.2935
0.49335,-5.2452,-0.9484,6.1935,11.6348,11.7395,11.8783,2.3511,-0.1289,30.9981,0.2936
0.49340,-5.2352,-0.9708,6.2060,11.6374,11.7419,11.8791,2.3497,-0.1307,31.0012,0.2938
0.49345,-5.2252,-0.9933,6.2185,11.6400,11.7443,11.8800,2.3483,-0.1325,31.0044,0.2939
0.49350,-5.2151,-1.0158,6.2309,11.6426,11.7467,11.8809,2.3468,-0.1343,31.0075,0.2940
0.49355,-5.2049,-1.0383,6.2432,11.6452,11.7491,11.8817,2.3454,-0.1361,31.0107,0.2941
0.49360,-5.1947,-1.0607,6.2554,11.6478,11.7515,11.8826,2.3439,-0.1379,31.0138,0.2942
0.49365,-5.1845,-1.0832,6.2676,11.6504,11.7538,11.8835,2.3424,-0.1396,31.0169,0.2943
0.49370,-5.1742,-1.1056,6.2797,11.6530,11.7563,11.8843,2.3409,-0.1414,31.0201,0.2945
0.49375,-5.1638,-1.1280,6.2918,11.6556,11.7587,11.8852,2.3393,-0.1432,31.0232,0.2946
0.49380,-5.1534,-1.1504,6.3038,11.6582,11.7611,11.8861,2.3378,-0.1450,31.0264,0.2947
0.49385,-5.1429,-1.1728,6.3157,11.6608,11.7635,11.8869,2.3362,-0.1468,31.0295,0.2948
0.49390,-5.1324,-1.1952,6.3276,11.6634,11.7659,11.8878,2.3346,-0.1486,31.0327,0.2949
0.49395,-5.1218,-1.2176,6.3394,11.6661,11.7683,11.8887,2.3330,-0.1504,31.0358,0.2950
0.49400,-5.1112,-1.2400,6.3512,11.6687,11.7707,11.8896,2.3314,-0.1522,31.0389,0.2952
0.49405,-5.1005,-1.2624,6.3629,11.6713,11.7731,11.8904,2.3297,-0.1540,31.0421,0.2953
0.49410,-5.0897,-1.2848,6.3745,11.6740,11.7755,11.8913,2.3281,-0.1557,31.0452,0.2954
0.49415,-5.0789,-1.3071,6.3861,11.6766,11.7780,11.8922,2.3264,-0.1575,31.0484,0.2955
0.49420,-5.0681,-1.3295,6.3976,11.6792,11.7804,11.8931,2.3247,-0.1593,31.0515,0.2956
0.49425,-5.0572,-1.3518,6.4090,11.6819,11.7828,11.8940,2.3230,-0.1611,31.0546,0.2957
0.49430,-5.0463,-1.3741,6.4204,11.6845,11.7852,11.8948,2.3212,-0.1629,31.0578,0.2959
0.49435,-5.0352,-1.3964,6.4317,11.6872,11.7877,11.8957,2.3195,-0.1646,31.0609,0.2960
0.49440,-5.0242,-1.4187,6.4429,11.6898,11.7901,11.8966,2.3177,-0.1664,31.0641,0.2961
